user_id,run_id,weather,map_name,start_x,start_y,start_z,end_x,end_y,end_z,speed_kmh_start,speed_kmh_end,steer_angle_deg_start,steer_angle_deg_end,timestamp_start,timestamp_end,details
participant_14,8.0,day,Town10HD_Opt,-98.0009536743164,24.09532356262207,0.0018248367123305,-98.0009536743164,24.09532356262207,0.0018248367123305,9.873,9.873,-15.376,-15.376,2026-03-15 11:47:40.006933,2026-03-15 11:47:44.619300,window_1
participant_14,8.0,day,Town10HD_Opt,-6.537242412567139,28.42057037353516,0.0019652938935905,-6.537242412567139,28.42057037353516,0.0019652938935905,50.85,50.85,0.268,0.268,2026-03-15 11:47:52.926335,2026-03-15 11:47:57.245912,window_1
participant_14,8.0,day,Town10HD_Opt,41.16628646850586,46.5814208984375,0.0019178390502929,41.16628646850586,46.5814208984375,0.0019178390502929,17.599,17.599,5.46,5.46,2026-03-15 11:48:07.750666,2026-03-15 11:48:12.838434,window_1
participant_14,8.0,day,Town10HD_Opt,61.41828918457031,70.85115051269531,0.0017652892274782,61.41828918457031,70.85115051269531,0.0017652892274782,27.713,27.713,-0.773,-0.773,2026-03-15 11:48:20.212518,2026-03-15 11:48:24.470523,window_1
participant_14,8.0,day,Town10HD_Opt,87.80728149414062,70.43538665771484,0.0019190978491678,87.80728149414062,70.43538665771484,0.0019190978491678,0.0,0.0,-0.298,-0.298,2026-03-15 11:48:31.793015,2026-03-15 11:48:36.339694,window_2
participant_14,8.0,day,Town10HD_Opt,87.80728149414062,70.43538665771484,0.0019191741012036,87.80728149414062,70.43538665771484,0.0019191741012036,0.0,0.0,-0.162,-0.162,2026-03-15 11:48:44.157430,2026-03-15 11:48:49.289525,window_1
participant_14,8.0,day,Town10HD_Opt,93.2220458984375,117.1018295288086,0.0020246123895049,93.2220458984375,117.1018295288086,0.0020246123895049,25.399,25.399,-2.2,-2.2,2026-03-15 11:48:59.377203,2026-03-15 11:49:01.991052,window_2
participant_14,8.0,day,Town10HD_Opt,63.10651397705078,132.0751190185547,0.0020440293010324,63.10651397705078,132.0751190185547,0.0020440293010324,33.203,33.203,-2.878,-2.878,2026-03-15 11:49:06.875047,2026-03-15 11:49:12.083786,window_2
participant_14,8.0,day,Town10HD_Opt,2.418417692184448,129.87582397460938,0.0017157363472506,2.418417692184448,129.87582397460938,0.0017157363472506,39.698,39.698,0.364,0.364,2026-03-15 11:49:18.611004,2026-03-15 11:49:21.233103,window_1
participant_14,8.0,day,Town10HD_Opt,-41.21751022338867,106.99842834472656,0.0020394898019731,-41.21751022338867,106.99842834472656,0.0020394898019731,33.789,33.789,-2.264,-2.264,2026-03-15 11:49:26.729251,2026-03-15 11:49:31.890864,window_1
participant_14,8.0,day,Town10HD_Opt,13.085115432739258,70.16425323486328,0.0016551208682358,13.085115432739258,70.16425323486328,0.0016551208682358,16.86,16.86,-0.491,-0.491,2026-03-15 11:49:42.739408,2026-03-15 11:49:47.707159,window_2
participant_14,9.0,day,Town10HD_Opt,-25.948659896850582,68.96581268310547,0.0020311356056481,-25.948659896850582,68.96581268310547,0.0020311356056481,22.369,22.369,5.621,5.621,2026-03-15 12:00:13.955115,2026-03-15 12:00:17.338970,window_2
participant_14,9.0,day,Town10HD_Opt,-6.792703628540039,69.49063110351562,0.0017848586430773,-6.792703628540039,69.49063110351562,0.0017848586430773,22.179,22.179,0.063,0.063,2026-03-15 12:00:24.547556,2026-03-15 12:00:27.567942,window_1
participant_14,9.0,day,Town10HD_Opt,19.562820434570312,70.09620666503906,0.001842689467594,19.562820434570312,70.09620666503906,0.001842689467594,4.135,4.135,-1.916,-1.916,2026-03-15 12:00:37.585490,2026-03-15 12:00:42.986854,window_1
participant_14,9.0,day,Town10HD_Opt,40.76006317138672,63.6046142578125,0.0018994903657585,40.76006317138672,63.6046142578125,0.0018994903657585,13.578,13.578,-7.986,-7.986,2026-03-15 12:00:52.895337,2026-03-15 12:00:55.707011,window_1
participant_14,9.0,day,Town10HD_Opt,44.79509735107422,48.37572479248047,0.0019914626609534,44.79509735107422,48.37572479248047,0.0019914626609534,7.282,7.282,1.255,1.255,2026-03-15 12:01:01.437617,2026-03-15 12:01:05.070110,window_2
participant_14,9.0,day,Town10HD_Opt,55.51919937133789,26.880390167236328,0.0019392394460737,55.51919937133789,26.880390167236328,0.0019392394460737,11.504,11.504,4.393,4.393,2026-03-15 12:01:13.673658,2026-03-15 12:01:19.046892,window_2
participant_14,9.0,day,Town10HD_Opt,96.54308319091795,23.98398780822754,0.0021939086727797,96.54308319091795,23.98398780822754,0.0021939086727797,33.383,33.383,-13.129,-13.129,2026-03-15 12:01:27.896981,2026-03-15 12:01:30.807246,window_1
participant_14,9.0,day,Town10HD_Opt,107.20661926269533,-15.939353942871094,0.0022617720533162,107.20661926269533,-15.939353942871094,0.0022617720533162,32.403,32.403,2.532,2.532,2026-03-15 12:01:38.914239,2026-03-15 12:01:43.187311,window_1
participant_14,9.0,day,Town10HD_Opt,87.92086029052734,-61.31684494018555,0.001984252827242,87.92086029052734,-61.31684494018555,0.001984252827242,16.212,16.212,-4.789,-4.789,2026-03-15 12:01:50.918673,2026-03-15 12:01:56.100342,window_2
participant_14,9.0,day,Town10HD_Opt,38.72029495239258,-68.16728210449219,0.0018656539032235,38.72029495239258,-68.16728210449219,0.0018656539032235,15.515,15.515,1.822,1.822,2026-03-15 12:02:04.761868,2026-03-15 12:02:08.831642,window_2
participant_14,9.0,day,Town10HD_Opt,2.193794012069702,-67.55043029785156,0.0018508529756218,2.193794012069702,-67.55043029785156,0.0018508529756218,14.246,14.246,1.457,1.457,2026-03-15 12:02:19.302920,2026-03-15 12:02:23.948414,window_1
participant_14,9.0,day,Town10HD_Opt,-10.81832504272461,-68.0813980102539,0.0019189834129065,-10.81832504272461,-68.0813980102539,0.0019189834129065,0.006,0.006,0.324,0.324,2026-03-15 12:02:31.577572,2026-03-15 12:02:34.367667,window_1
participant_14,9.0,day,Town10HD_Opt,-25.381542205810547,-68.66468811035156,0.0019977570045739,-25.381542205810547,-68.66468811035156,0.0019977570045739,11.16,11.16,-2.111,-2.111,2026-03-15 12:02:40.307347,2026-03-15 12:02:43.681789,window_2
participant_14,9.0,day,Town10HD_Opt,-57.51798248291016,-68.9499282836914,0.0019299697596579,-57.51798248291016,-68.9499282836914,0.0019299697596579,9.244,9.244,-0.251,-0.251,2026-03-15 12:02:52.375757,2026-03-15 12:02:55.962994,window_2
participant_14,9.0,day,Town10HD_Opt,-94.53247833251952,-61.58603286743164,0.0020537567324936,-94.53247833251952,-61.58603286743164,0.0020537567324936,18.249,18.249,-6.701,-6.701,2026-03-15 12:03:04.833034,2026-03-15 12:03:09.535047,window_2
participant_14,9.0,day,Town10HD_Opt,-110.47775268554688,-33.13631820678711,0.0018160247709602,-110.47775268554688,-33.13631820678711,0.0018160247709602,7.181,7.181,-7.454,-7.454,2026-03-15 12:03:18.165058,2026-03-15 12:03:22.936429,window_2
participant_14,9.0,day,Town10HD_Opt,-110.47981262207033,-6.1339874267578125,0.001922454801388,-110.47981262207033,-6.1339874267578125,0.001922454801388,0.022,0.022,-1.203,-1.203,2026-03-15 12:03:27.577674,2026-03-15 12:03:32.445643,window_2
participant_14,9.0,day,Town10HD_Opt,-110.47982025146484,-6.128429889678955,0.0019189834129065,-110.47982025146484,-6.128429889678955,0.0019189834129065,0.001,0.001,0.562,0.562,2026-03-15 12:03:40.830085,2026-03-15 12:03:45.732898,window_1
participant_14,9.0,day,Town10HD_Opt,-107.04266357421876,15.714126586914062,0.0019606780260801,-107.04266357421876,15.714126586914062,0.0019606780260801,16.774,16.774,-5.531,-5.531,2026-03-15 12:03:54.383202,2026-03-15 12:03:57.857827,window_2
participant_14,9.0,day,Town10HD_Opt,-88.41299438476562,25.72237014770508,0.0020114516373723,-88.41299438476562,25.72237014770508,0.0020114516373723,13.78,13.78,6.045,6.045,2026-03-15 12:04:07.450128,2026-03-15 12:04:10.858302,window_2
participant_14,9.0,day,Town10HD_Opt,-75.61632537841797,24.70873641967773,0.0019196319626644,-75.61632537841797,24.70873641967773,0.0019196319626644,0.0,0.0,1.108,1.108,2026-03-15 12:04:20.542715,2026-03-15 12:04:24.493236,window_2
participant_14,9.0,day,Town10HD_Opt,-75.6011962890625,24.708175659179688,0.0018552779220044,-75.6011962890625,24.708175659179688,0.0018552779220044,1.696,1.696,1.1,1.1,2026-03-15 12:04:31.246323,2026-03-15 12:04:35.375150,window_2
participant_14,9.0,day,Town10HD_Opt,2.505260467529297,28.18494033813477,0.0020424651447683,2.505260467529297,28.18494033813477,0.0020424651447683,34.774,34.774,-0.079,-0.079,2026-03-15 12:04:46.676604,2026-03-15 12:04:50.939909,window_2
participant_14,10.0,day,Town10HD_Opt,-18.421995162963867,70.80040740966797,0.0019757461268454,-18.421995162963867,70.80040740966797,0.0019757461268454,22.267,22.267,-14.087,-14.087,2026-03-15 12:15:10.104040,2026-03-15 12:15:15.188384,window_1
participant_14,10.0,day,Town10HD_Opt,22.14596176147461,69.9964370727539,0.0019372176611796,22.14596176147461,69.9964370727539,0.0019372176611796,7.247,7.247,0.703,0.703,2026-03-15 12:15:23.027881,2026-03-15 12:15:27.463198,window_1
participant_14,10.0,day,Town10HD_Opt,42.84882354736328,65.96715545654297,0.0020889281295239,42.84882354736328,65.96715545654297,0.0020889281295239,18.77,18.77,-22.005,-22.005,2026-03-15 12:15:34.685802,2026-03-15 12:15:37.293230,window_1
participant_14,10.0,day,Town10HD_Opt,43.974754333496094,42.96844482421875,0.0019739530980587,43.974754333496094,42.96844482421875,0.0019739530980587,8.769,8.769,0.132,0.132,2026-03-15 12:15:42.313345,2026-03-15 12:15:45.224049,window_2
participant_14,10.0,day,Town10HD_Opt,60.776737213134766,25.53996467590332,0.0020022583194077,60.776737213134766,25.53996467590332,0.0020022583194077,8.671,8.671,9.282,9.282,2026-03-15 12:15:52.531574,2026-03-15 12:15:55.262007,window_2
participant_14,10.0,day,Town10HD_Opt,68.35478973388672,27.65443992614746,0.002032661344856,68.35478973388672,27.65443992614746,0.002032661344856,8.28,8.28,-39.543,-39.543,2026-03-15 12:16:03.021311,2026-03-15 12:16:05.637747,window_2
participant_14,10.0,day,Town10HD_Opt,106.8833465576172,-1.062071681022644,0.0016911315033212,106.8833465576172,-1.062071681022644,0.0016911315033212,44.951,44.951,0.592,0.592,2026-03-15 12:16:14.623030,2026-03-15 12:16:19.609115,window_2
participant_14,10.0,day,Town10HD_Opt,76.90398406982422,-62.82930374145508,0.0019097517943009,76.90398406982422,-62.82930374145508,0.0019097517943009,45.807,45.807,-5.009,-5.009,2026-03-15 12:16:23.634648,2026-03-15 12:16:27.616610,window_2
participant_14,10.0,day,Town10HD_Opt,-2.344414472579956,-65.92416381835938,0.0018728637369349,-2.344414472579956,-65.92416381835938,0.0018728637369349,16.897,16.897,-0.237,-0.237,2026-03-15 12:16:37.747343,2026-03-15 12:16:42.200249,window_2
participant_14,10.0,day,Town10HD_Opt,-62.68247985839844,-66.33698272705078,0.0021235274616628,-62.68247985839844,-66.33698272705078,0.0021235274616628,48.866,48.866,-0.284,-0.284,2026-03-15 12:16:49.014821,2026-03-15 12:16:51.986072,window_2
participant_14,10.0,day,Town10HD_Opt,-109.03717803955078,-31.92894554138184,0.0019351196242496,-109.03717803955078,-31.92894554138184,0.0019351196242496,28.607,28.607,-5.345,-5.345,2026-03-15 12:17:00.118190,2026-03-15 12:17:03.445096,window_2
participant_14,10.0,day,Town10HD_Opt,-110.81040954589844,-7.198215961456299,0.0019314193632453,-110.81040954589844,-7.198215961456299,0.0019314193632453,1.289,1.289,-1.135,-1.135,2026-03-15 12:17:12.536322,2026-03-15 12:17:15.704743,window_2
participant_14,10.0,day,Town10HD_Opt,-110.14718627929688,-1.5299679040908811,-0.0071062850765883,-110.14718627929688,-1.5299679040908811,-0.0071062850765883,23.072,23.072,0.949,0.949,2026-03-15 12:17:25.076362,2026-03-15 12:17:29.029466,window_2
participant_14,10.0,day,Town10HD_Opt,-75.29073333740234,27.85068702697754,0.0020343016367405,-75.29073333740234,27.85068702697754,0.0020343016367405,12.152,12.152,-0.632,-0.632,2026-03-15 12:17:37.887187,2026-03-15 12:17:41.353583,window_1
participant_14,10.0,day,Town10HD_Opt,-65.75395202636719,28.136388778686523,0.0015623092185705,-65.75395202636719,28.136388778686523,0.0015623092185705,29.529,29.529,-0.007,-0.007,2026-03-15 12:17:48.916147,2026-03-15 12:17:53.840785,window_1
participant_14,10.0,day,Town10HD_Opt,10.615973472595217,28.498056411743164,0.0020683668553829,10.615973472595217,28.498056411743164,0.0020683668553829,30.494,30.494,0.07,0.07,2026-03-15 12:18:01.298798,2026-03-15 12:18:03.982338,window_1
participant_14,10.0,day,Town10HD_Opt,41.417816162109375,36.70092391967773,0.0020584869198501,41.417816162109375,36.70092391967773,0.0020584869198501,12.215,12.215,22.785,22.785,2026-03-15 12:18:10.756958,2026-03-15 12:18:16.221699,window_1
participant_14,10.0,day,Town10HD_Opt,49.75505447387695,70.44232940673828,0.0019729994237422,49.75505447387695,70.44232940673828,0.0019729994237422,13.178,13.178,-29.491,-29.491,2026-03-15 12:18:25.041570,2026-03-15 12:18:27.694068,window_2
participant_14,10.0,day,Town10HD_Opt,90.7411880493164,69.238525390625,0.0016472624847665,90.7411880493164,69.238525390625,0.0016472624847665,42.918,42.918,-0.012,-0.012,2026-03-15 12:18:37.071858,2026-03-15 12:18:41.734853,window_1
participant_14,10.0,day,Town10HD_Opt,57.55263900756836,132.1083984375,0.0020936583168804,57.55263900756836,132.1083984375,0.0020936583168804,40.809,40.809,0.743,0.743,2026-03-15 12:18:51.906838,2026-03-15 12:18:54.743677,window_2
participant_14,10.0,day,Town10HD_Opt,-18.63544464111328,130.95835876464844,0.0019495009910315,-18.63544464111328,130.95835876464844,0.0019495009910315,28.699,28.699,3.123,3.123,2026-03-15 12:19:03.279503,2026-03-15 12:19:08.327309,window_2
participant_14,10.0,day,Town10HD_Opt,-41.72593688964844,102.46732330322266,0.0020070648752152,-41.72593688964844,102.46732330322266,0.0020070648752152,9.165,9.165,3.337,3.337,2026-03-15 12:19:15.349647,2026-03-15 12:19:18.762471,window_1
participant_14,10.0,day,Town10HD_Opt,-28.92556571960449,70.1508560180664,0.0020348357502371,-28.92556571960449,70.1508560180664,0.0020348357502371,18.096,18.096,6.139,6.139,2026-03-15 12:19:26.154312,2026-03-15 12:19:29.096216,window_2
participant_14,10.0,day,Town10HD_Opt,10.096416473388672,69.93219757080078,0.0020289993844926,10.096416473388672,69.93219757080078,0.0020289993844926,14.324,14.324,-0.364,-0.364,2026-03-15 12:19:37.345543,2026-03-15 12:19:40.765488,window_1
participant_15,1.0,day,Town10HD_Opt,-41.66858673095703,89.7454833984375,0.001918182359077,-41.66858673095703,89.7454833984375,0.001918182359077,0.0,0.0,0.0,0.0,2026-03-15 13:00:10.605892,2026-03-15 13:00:13.346578,window_2
participant_15,1.0,day,Town10HD_Opt,-28.89436149597168,69.6309814453125,0.0021719741635024,-28.89436149597168,69.6309814453125,0.0021719741635024,23.595,23.595,6.222,6.222,2026-03-15 13:00:21.359746,2026-03-15 13:00:26.098091,window_1
participant_15,1.0,day,Town10HD_Opt,27.48663330078125,69.22526550292969,0.0021736144553869,27.48663330078125,69.22526550292969,0.0021736144553869,24.717,24.717,-0.773,-0.773,2026-03-15 13:00:35.005145,2026-03-15 13:00:39.753294,window_2
participant_15,1.0,day,Town10HD_Opt,45.61532974243164,34.64656066894531,0.0019293212099,45.61532974243164,34.64656066894531,0.0019293212099,23.42,23.42,11.11,11.11,2026-03-15 13:00:47.096410,2026-03-15 13:00:50.771654,window_1
participant_15,1.0,day,Town10HD_Opt,81.4835205078125,25.698381423950195,0.0019188689766451,81.4835205078125,25.698381423950195,0.0019188689766451,0.006,0.006,0.794,0.794,2026-03-15 13:00:57.631906,2026-03-15 13:01:01.592244,window_2
participant_15,1.0,day,Town10HD_Opt,81.48468780517578,25.69836807250977,0.0019187927246093,81.48468780517578,25.69836807250977,0.0019187927246093,0.006,0.006,1.344,1.344,2026-03-15 13:01:10.072547,2026-03-15 13:01:13.269083,window_2
participant_15,1.0,day,Town10HD_Opt,106.18949127197266,-0.2312055081129074,0.0015526580391451,106.18949127197266,-0.2312055081129074,0.0015526580391451,42.85,42.85,-1.76,-1.76,2026-03-15 13:01:24.927625,2026-03-15 13:01:28.322686,window_2
participant_15,1.0,day,Town10HD_Opt,67.00984954833984,-65.69772338867188,0.0021691513247787,67.00984954833984,-65.69772338867188,0.0021691513247787,29.105,29.105,-1.77,-1.77,2026-03-15 13:01:37.751730,2026-03-15 13:01:40.982216,window_2
participant_15,1.0,day,Town10HD_Opt,15.346141815185549,-66.69692993164062,0.0022377395071089,15.346141815185549,-66.69692993164062,0.0022377395071089,29.725,29.725,-0.383,-0.383,2026-03-15 13:01:47.511763,2026-03-15 13:01:51.686340,window_1
participant_15,1.0,day,Town10HD_Opt,-33.35358428955078,-64.8344497680664,0.0017449187580496,-33.35358428955078,-64.8344497680664,0.0017449187580496,35.213,35.213,0.919,0.919,2026-03-15 13:02:01.576542,2026-03-15 13:02:06.529290,window_1
participant_15,1.0,day,Town10HD_Opt,-108.37882232666016,-34.90138244628906,0.0023080443497747,-108.37882232666016,-34.90138244628906,0.0023080443497747,30.417,30.417,-0.877,-0.877,2026-03-15 13:02:12.570367,2026-03-15 13:02:16.174483,window_1
participant_15,1.0,day,Town10HD_Opt,-110.9852523803711,-4.970561504364014,0.0019190596649423,-110.9852523803711,-4.970561504364014,0.0019190596649423,0.0,0.0,-0.949,-0.949,2026-03-15 13:02:24.322174,2026-03-15 13:02:27.008384,window_2
participant_15,1.0,day,Town10HD_Opt,-110.9852523803711,-4.970521450042725,0.0019189834129065,-110.9852523803711,-4.970521450042725,0.0019189834129065,0.0,0.0,-0.787,-0.787,2026-03-15 13:02:35.369060,2026-03-15 13:02:38.755174,window_1
participant_15,1.0,day,Town10HD_Opt,-110.96366119384766,0.316430002450943,0.0017829131102189,-110.96366119384766,0.316430002450943,0.0017829131102189,25.47,25.47,-1.478,-1.478,2026-03-15 13:02:45.092423,2026-03-15 13:02:49.979921,window_1
participant_15,1.0,day,Town10HD_Opt,-73.09659576416016,24.69994354248047,0.0019581604283303,-73.09659576416016,24.69994354248047,0.0019581604283303,8.413,8.413,0.684,0.684,2026-03-15 13:02:59.995327,2026-03-15 13:03:03.680497,window_1
participant_15,1.0,day,Town10HD_Opt,-4.815506458282471,28.21820831298828,0.0021632004063576,-4.815506458282471,28.21820831298828,0.0021632004063576,38.617,38.617,-0.98,-0.98,2026-03-15 13:03:12.035381,2026-03-15 13:03:16.866840,window_1
participant_15,1.0,day,Town10HD_Opt,40.01858901977539,47.1999397277832,0.002006797818467,40.01858901977539,47.1999397277832,0.002006797818467,9.366,9.366,-1.008,-1.008,2026-03-15 13:03:24.444148,2026-03-15 13:03:28.646346,window_1
participant_15,1.0,day,Town10HD_Opt,66.25385284423828,70.76185607910156,0.0020534133072942,66.25385284423828,70.76185607910156,0.0020534133072942,18.049,18.049,-0.251,-0.251,2026-03-15 13:03:36.587009,2026-03-15 13:03:40.912482,window_1
participant_15,1.0,day,Town10HD_Opt,101.92398834228516,78.60824584960938,0.0018324661068618,101.92398834228516,78.60824584960938,0.0018324661068618,15.567,15.567,26.075,26.075,2026-03-15 13:03:49.738342,2026-03-15 13:03:52.673472,window_1
participant_15,1.0,day,Town10HD_Opt,88.95000457763672,118.74215698242188,0.0021455383393913,88.95000457763672,118.74215698242188,0.0021455383393913,33.174,33.174,5.007,5.007,2026-03-15 13:03:56.520766,2026-03-15 13:04:00.861045,window_1
participant_15,1.0,day,Town10HD_Opt,17.258670806884766,131.46717834472656,0.0021885680034756,17.258670806884766,131.46717834472656,0.0021885680034756,22.827,22.827,0.167,0.167,2026-03-15 13:04:10.058891,2026-03-15 13:04:15.156789,window_1
participant_15,1.0,day,Town10HD_Opt,-21.012939453125,130.86485290527344,0.0019493865547701,-21.012939453125,130.86485290527344,0.0019493865547701,3.162,3.162,0.172,0.172,2026-03-15 13:04:23.315338,2026-03-15 13:04:26.624246,window_2
participant_15,1.0,day,Town10HD_Opt,-42.19327163696289,109.35370635986328,0.0018546294886618,-42.19327163696289,109.35370635986328,0.0018546294886618,17.593,17.593,1.283,1.283,2026-03-15 13:04:33.930651,2026-03-15 13:04:37.903426,window_2
participant_15,1.0,day,Town10HD_Opt,-23.517562866210938,69.5795669555664,0.0020133971702307,-23.517562866210938,69.5795669555664,0.0020133971702307,17.464,17.464,2.186,2.186,2026-03-15 13:04:46.323251,2026-03-15 13:04:49.333240,window_2
participant_15,2.0,day,Town10HD_Opt,-16.412975311279297,69.87659454345703,0.0020400618668645,-16.412975311279297,69.87659454345703,0.0020400618668645,35.076,35.076,-0.092,-0.092,2026-03-15 13:15:10.451413,2026-03-15 13:15:15.267132,window_2
participant_15,2.0,day,Town10HD_Opt,44.454246520996094,47.14787673950195,0.0018538284348323,44.454246520996094,47.14787673950195,0.0018538284348323,26.801,26.801,-0.369,-0.369,2026-03-15 13:15:24.624109,2026-03-15 13:15:27.693755,window_1
participant_15,2.0,day,Town10HD_Opt,74.3960189819336,24.751352310180664,0.0020191192161291,74.3960189819336,24.751352310180664,0.0020191192161291,8.496,8.496,1.309,1.309,2026-03-15 13:15:34.423493,2026-03-15 13:15:39.184359,window_2
participant_15,2.0,day,Town10HD_Opt,78.04417419433594,24.74114418029785,0.0018246840918436,78.04417419433594,24.74114418029785,0.0018246840918436,11.459,11.459,1.887,1.887,2026-03-15 13:15:44.204445,2026-03-15 13:15:48.190178,window_1
participant_15,2.0,day,Town10HD_Opt,103.93096160888672,-42.11406326293945,0.0020655822008848,103.93096160888672,-42.11406326293945,0.0020655822008848,47.681,47.681,-3.803,-3.803,2026-03-15 13:15:55.743725,2026-03-15 13:16:01.189149,window_2
participant_15,2.0,day,Town10HD_Opt,-1.1695737838745115,-65.84832000732422,0.0023066711146384,-1.1695737838745115,-65.84832000732422,0.0023066711146384,22.945,22.945,-0.491,-0.491,2026-03-15 13:16:08.868135,2026-03-15 13:16:11.699997,window_2
participant_15,2.0,day,Town10HD_Opt,-20.28246307373047,-65.48909759521484,0.0018144607311114,-20.28246307373047,-65.48909759521484,0.0018144607311114,20.705,20.705,3.191,3.191,2026-03-15 13:16:23.100611,2026-03-15 13:16:27.712569,window_1
participant_15,2.0,day,Town10HD_Opt,-109.34110260009766,-28.14763069152832,0.0020272445399314,-109.34110260009766,-28.14763069152832,0.0020272445399314,49.644,49.644,-2.052,-2.052,2026-03-15 13:16:35.443285,2026-03-15 13:16:40.004806,window_1
participant_15,2.0,day,Town10HD_Opt,-86.64764404296875,25.25400733947754,0.002067337045446,-86.64764404296875,25.25400733947754,0.002067337045446,29.235,29.235,-4.016,-4.016,2026-03-15 13:16:49.226794,2026-03-15 13:16:53.742112,window_1
participant_15,2.0,day,Town10HD_Opt,-70.70417022705078,25.56267738342285,0.0019272613571956,-70.70417022705078,25.56267738342285,0.0019272613571956,0.865,0.865,-1.85,-1.85,2026-03-15 13:16:59.905093,2026-03-15 13:17:05.054266,window_2
participant_15,2.0,day,Town10HD_Opt,-67.89955139160156,25.50805854797364,0.0019297408871352,-67.89955139160156,25.50805854797364,0.0019297408871352,1.124,1.124,-0.188,-0.188,2026-03-15 13:17:12.880317,2026-03-15 13:17:16.111789,window_1
participant_15,2.0,day,Town10HD_Opt,-35.43405532836914,24.627241134643555,0.002034263452515,-35.43405532836914,24.627241134643555,0.002034263452515,36.283,36.283,0.315,0.315,2026-03-15 13:17:23.537503,2026-03-15 13:17:27.200953,window_1
participant_15,2.0,day,Town10HD_Opt,22.83974838256836,26.7700424194336,0.0022369765210896,22.83974838256836,26.7700424194336,0.0022369765210896,18.375,18.375,0.261,0.261,2026-03-15 13:17:32.759355,2026-03-15 13:17:38.019059,window_2
participant_15,2.0,day,Town10HD_Opt,46.75856399536133,67.67933654785156,0.0019315718673169,46.75856399536133,67.67933654785156,0.0019315718673169,41.038,41.038,-13.819,-13.819,2026-03-15 13:17:45.740343,2026-03-15 13:17:51.195722,window_2
participant_15,2.0,day,Town10HD_Opt,99.17262268066406,86.50875854492188,0.0018507003551349,99.17262268066406,86.50875854492188,0.0018507003551349,51.406,51.406,-2.358,-2.358,2026-03-15 13:17:59.695603,2026-03-15 13:18:04.961239,window_2
participant_15,2.0,day,Town10HD_Opt,27.19072532653809,132.08961486816406,0.0021523665636777,27.19072532653809,132.08961486816406,0.0021523665636777,45.845,45.845,0.183,0.183,2026-03-15 13:18:10.387253,2026-03-15 13:18:15.501879,window_2
participant_15,2.0,day,Town10HD_Opt,-43.29368591308594,108.09964752197266,0.0021202850621193,-43.29368591308594,108.09964752197266,0.0021202850621193,26.607,26.607,4.256,4.256,2026-03-15 13:18:22.893391,2026-03-15 13:18:25.461076,window_2
participant_15,2.0,day,Town10HD_Opt,-20.746076583862305,70.38082122802734,0.001989517128095,-20.746076583862305,70.38082122802734,0.001989517128095,47.081,47.081,-9.344,-9.344,2026-03-15 13:18:31.560240,2026-03-15 13:18:36.181721,window_1
participant_15,2.0,day,Town10HD_Opt,44.27640151977539,51.31005859375,0.0022956847678869,44.27640151977539,51.31005859375,0.0022956847678869,29.168,29.168,-5.862,-5.862,2026-03-15 13:18:43.139524,2026-03-15 13:18:48.410152,window_2
participant_15,2.0,day,Town10HD_Opt,61.4938850402832,25.063486099243164,0.0018143843626603,61.4938850402832,25.063486099243164,0.0018143843626603,0.835,0.835,6.734,6.734,2026-03-15 13:18:55.367853,2026-03-15 13:19:00.455576,window_1
participant_15,2.0,day,Town10HD_Opt,76.47399139404297,24.889551162719727,0.0019189452286809,76.47399139404297,24.889551162719727,0.0019189452286809,0.006,0.006,-0.787,-0.787,2026-03-15 13:19:06.069465,2026-03-15 13:19:10.014232,window_2
participant_15,2.0,day,Town10HD_Opt,104.45330047607422,-39.51070785522461,0.0022539901547133,104.45330047607422,-39.51070785522461,0.0022539901547133,38.304,38.304,-17.423,-17.423,2026-03-15 13:19:19.101923,2026-03-15 13:19:23.843493,window_1
participant_15,2.0,day,Town10HD_Opt,-22.123931884765625,-64.6971206665039,0.0024694059975445,-22.123931884765625,-64.6971206665039,0.0024694059975445,22.134,22.134,-0.693,-0.693,2026-03-15 13:19:34.331121,2026-03-15 13:19:38.435340,window_2
participant_15,2.0,day,Town10HD_Opt,-23.619897842407227,-64.69463348388672,0.0019058226607739,-23.619897842407227,-64.69463348388672,0.0019058226607739,0.247,0.247,1.072,1.072,2026-03-15 13:19:47.954076,2026-03-15 13:19:51.892685,window_1
participant_15,3.0,day,Town10HD_Opt,2.7707161903381348,69.77793884277344,0.0019574738107621,2.7707161903381348,69.77793884277344,0.0019574738107621,27.64,27.64,-0.926,-0.926,2026-03-15 13:30:12.859623,2026-03-15 13:30:15.877887,window_1
participant_15,3.0,day,Town10HD_Opt,25.637243270874023,70.01060485839844,0.0019992827437818,25.637243270874023,70.01060485839844,0.0019992827437818,5.05,5.05,0.002,0.002,2026-03-15 13:30:21.696681,2026-03-15 13:30:26.903526,window_1
participant_15,3.0,day,Town10HD_Opt,44.70068740844727,54.02166748046875,0.0022387695498764,44.70068740844727,54.02166748046875,0.0022387695498764,23.112,23.112,-6.504,-6.504,2026-03-15 13:30:32.447020,2026-03-15 13:30:36.582653,window_2
participant_15,3.0,day,Town10HD_Opt,59.963504791259766,27.38508033752441,0.0018639373593032,59.963504791259766,27.38508033752441,0.0018639373593032,14.353,14.353,4.395,4.395,2026-03-15 13:30:45.002197,2026-03-15 13:30:48.723002,window_1
