user_id,run_id,weather,map_name,error_type,model_pred,model_prob,emotion_label,emotion_prob,speed_kmh,steer_angle_deg,timestamp,frame,sim_time_seconds,x,y,z,road_id,lane_id,details
participant_19,1,day,Town10HD,Harsh braking,drink,0.559,angry,0.672,27.194,-21.159,2026-02-22 19:04:51.726141,1001,3.008,-20.05461,-89.408825,0.0,1,1,synth_sev=0.423;risk=0.698
participant_19,1,day,Town10HD,Stop sign violation,reach_back,0.608,fear,0.684,25.484,-6.895,2026-02-22 19:05:11.619983,1000,0.978,-23.258843,2.356347,0.0,1,1,synth_sev=0.379;risk=0.680
participant_19,1,day,Town10HD,Stop sign violation,reach_back,0.607,fear,0.694,34.497,-4.665,2026-02-22 19:05:13.271629,1001,2.63,-14.603144,-27.860099,0.0,1,1,synth_sev=0.379;risk=0.680
participant_19,2,day,Town10HD,Stop sign violation,pick_floor,0.571,fear,0.674,31.707,5.115,2026-02-22 19:23:54.036398,1000,7.032,-25.238448,-121.382417,0.0,1,1,synth_sev=0.373;risk=0.677
participant_19,2,day,Town10HD,Harsh braking,pick_floor,0.577,fear,0.654,20.35,-4.071,2026-02-22 19:23:55.458326,1001,8.454,-57.648758,48.836753,0.0,1,1,synth_sev=0.373;risk=0.677
participant_19,2,day,Town10HD,Solid line crossing,pick_floor,0.55,neutral,0.657,31.369,0.038,2026-02-22 19:24:01.423663,1000,2.262,-18.305872,-19.702273,0.0,1,1,synth_sev=0.324;risk=0.624
participant_19,2,day,Town10HD,Red light violation,pick_floor,0.537,neutral,0.658,26.365,0.195,2026-02-22 19:24:02.535468,1001,3.373,-5.173137,15.632219,0.0,1,1,synth_sev=0.324;risk=0.624
participant_19,2,day,Town10HD,Harsh braking,eat,0.539,fear,0.693,38.327,-4.628,2026-02-22 19:24:11.676297,1000,1.784,-131.693127,-14.132645,0.0,1,1,synth_sev=0.380;risk=0.677
participant_19,2,day,Town10HD,Stop sign violation,eat,0.531,fear,0.702,28.62,-5.336,2026-02-22 19:24:12.519705,1001,2.627,65.474471,-62.540838,0.0,1,1,synth_sev=0.380;risk=0.677
participant_19,2,day,Town10HD,Solid line crossing,pick_floor,0.575,neutral,0.677,29.891,0.144,2026-02-22 19:24:22.083017,1000,0.862,-9.616813,-61.692268,0.0,1,1,synth_sev=0.342;risk=0.644
participant_19,2,day,Town10HD,Red light violation,pick_floor,0.589,neutral,0.665,29.469,-1.452,2026-02-22 19:24:24.179437,1001,2.958,30.280895,-98.07867,0.0,1,1,synth_sev=0.342;risk=0.644
participant_19,2,day,Town10HD,Harsh braking,drink,0.62,sad,0.643,32.358,-7.95,2026-02-22 19:24:32.337196,1000,2.447,7.591454,11.621692,0.0,1,1,synth_sev=0.338;risk=0.681
participant_19,2,day,Town10HD,Stop sign violation,drink,0.616,sad,0.642,31.645,-5.365,2026-02-22 19:24:33.219633,1001,3.329,114.98022,-20.752702,0.0,1,1,synth_sev=0.338;risk=0.681
participant_19,2,day,Town10HD,Red light violation,reach_back,0.627,angry,0.735,34.341,-4.169,2026-02-22 19:24:51.153500,1000,3.283,-80.803305,6.048904,0.0,1,1,synth_sev=0.390;risk=0.718
participant_19,2,day,Town10HD,Stop sign violation,reach_back,0.625,angry,0.755,32.952,8.103,2026-02-22 19:24:51.976026,1001,4.106,84.99155,-5.203037,0.0,1,1,synth_sev=0.390;risk=0.718
participant_19,2,day,Town10HD,Solid line crossing,drink,0.689,neutral,0.637,27.759,-4.952,2026-02-22 19:25:10.457401,1000,3.057,-29.130687,-20.328924,0.0,1,1,synth_sev=0.346;risk=0.662
participant_19,2,day,Town10HD,Red light violation,drink,0.688,neutral,0.655,31.426,21.537,2026-02-22 19:25:11.680066,1001,4.28,46.090944,-38.367152,0.0,1,1,synth_sev=0.346;risk=0.662
participant_19,3,day,Town10HD,Red light violation,phone_call,0.577,neutral,0.638,33.566,-4.383,2026-02-22 19:50:26.248682,1000,5.033,-15.377946,18.891063,0.0,1,1,synth_sev=0.330;risk=0.637
participant_19,3,day,Town10HD,Harsh braking,phone_call,0.576,neutral,0.647,26.735,0.04,2026-02-22 19:50:27.918469,1001,6.703,-19.827152,34.924101,0.0,1,1,synth_sev=0.330;risk=0.637
participant_19,3,day,Town10HD,Stop sign violation,pick_floor,0.609,neutral,0.571,30.785,-1.35,2026-02-22 19:50:35.805528,1000,2.926,55.448582,-23.242048,0.0,1,1,synth_sev=0.291;risk=0.599
participant_19,3,day,Town10HD,Red light violation,reach_back,0.546,fear,0.719,25.777,-13.877,2026-02-22 19:51:01.904162,1000,6.758,-48.475859,58.796737,0.0,1,1,synth_sev=0.406;risk=0.725
participant_19,3,day,Town10HD,Solid line crossing,reach_back,0.539,fear,0.716,31.715,-12.002,2026-02-22 19:51:02.838708,1001,7.692,76.09703,-58.459792,0.0,1,1,synth_sev=0.406;risk=0.725
participant_19,3,day,Town10HD,Red light violation,phone_call,0.688,fear,0.688,31.912,4.162,2026-02-22 19:51:20.342607,1000,3.37,46.646324,20.661612,0.0,1,1,synth_sev=0.366;risk=0.688
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.684,fear,0.678,27.315,-7.203,2026-02-22 19:51:21.222916,1001,4.25,27.38934,-1.903638,0.0,1,1,synth_sev=0.366;risk=0.688
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.65,sad,0.705,22.868,8.296,2026-02-22 19:51:38.015013,1000,7.004,0.03211,-68.139808,0.0,1,1,synth_sev=0.389;risk=0.690
participant_19,3,day,Town10HD,Solid line crossing,phone_call,0.657,sad,0.684,33.764,15.945,2026-02-22 19:51:38.846880,1001,7.836,-20.8753,23.969983,0.0,1,1,synth_sev=0.389;risk=0.690
participant_19,3,day,Town10HD,Red light violation,drink,0.717,sad,0.685,30.099,11.085,2026-02-22 19:51:49.484920,1000,3.918,-12.717373,-101.187466,0.0,1,1,synth_sev=0.347;risk=0.682
participant_19,3,day,Town10HD,Stop sign violation,drink,0.72,sad,0.674,19.337,-7.942,2026-02-22 19:51:50.853835,1001,5.287,73.370212,12.409897,0.0,1,1,synth_sev=0.347;risk=0.682
participant_19,3,day,Town10HD,Harsh braking,phone_call,0.645,angry,0.694,33.237,-16.365,2026-02-22 19:52:12.368108,1000,8.439,60.336998,53.054898,0.0,1,1,synth_sev=0.392;risk=0.707
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.661,angry,0.683,35.227,11.855,2026-02-22 19:52:14.615502,1001,10.686,-7.027928,-114.017609,0.0,1,1,synth_sev=0.392;risk=0.707
participant_19,3,day,Town10HD,Red light violation,pick_floor,0.538,sad,0.677,32.565,-28.359,2026-02-22 19:52:26.175711,1000,1.717,-25.61768,23.603358,0.0,1,1,synth_sev=0.364;risk=0.686
participant_19,3,day,Town10HD,Harsh braking,pick_floor,0.535,sad,0.676,27.483,-1.416,2026-02-22 19:52:27.187974,1001,2.729,-13.813486,88.171398,0.0,1,1,synth_sev=0.364;risk=0.686
participant_19,3,day,Town10HD,Red light violation,reach_back,0.559,neutral,0.635,27.448,0.315,2026-02-22 19:52:45.249161,1000,2.524,-36.559314,6.24337,0.0,1,1,synth_sev=0.268;risk=0.615
participant_19,3,day,Town10HD,Solid line crossing,reach_back,0.562,neutral,0.637,32.553,-2.96,2026-02-22 19:52:46.475484,1001,3.751,-10.439563,29.269439,0.0,1,1,synth_sev=0.268;risk=0.615
participant_19,3,day,Town10HD,Red light violation,eat,0.511,sad,0.672,27.465,-18.447,2026-02-22 19:52:59.734510,1000,2.212,-14.391355,-25.196626,0.0,1,1,synth_sev=0.328;risk=0.634
participant_19,3,day,Town10HD,Harsh braking,eat,0.526,sad,0.656,27.189,-2.702,2026-02-22 19:53:01.158621,1001,3.636,19.211556,75.383707,0.0,1,1,synth_sev=0.328;risk=0.634
participant_19,3,day,Town10HD,Solid line crossing,drink,0.584,neutral,0.672,31.064,-0.682,2026-02-22 19:53:08.492422,1000,3.464,-15.683848,20.20909,0.0,1,1,synth_sev=0.312;risk=0.641
participant_19,3,day,Town10HD,Stop sign violation,drink,0.581,neutral,0.671,28.842,-10.658,2026-02-22 19:53:09.299016,1001,4.27,-66.064725,39.99528,0.0,1,1,synth_sev=0.312;risk=0.641
participant_19,3,day,Town10HD,Red light violation,eat,0.651,sad,0.701,36.047,-2.773,2026-02-22 19:53:23.192940,1000,8.667,-8.135571,-62.960011,0.0,1,1,synth_sev=0.437;risk=0.760
participant_19,3,day,Town10HD,Red light violation,eat,0.642,sad,0.709,40.26,11.354,2026-02-22 19:53:24.572193,1001,10.047,7.249717,-48.590569,0.0,1,1,synth_sev=0.437;risk=0.760
participant_19,3,day,Town10HD,Red light violation,pick_floor,0.601,sad,0.677,32.517,1.864,2026-02-22 19:53:36.152560,1000,2.149,-56.20033,56.157086,0.0,1,1,synth_sev=0.364;risk=0.677
participant_19,3,day,Town10HD,Harsh braking,pick_floor,0.594,sad,0.659,29.863,-15.557,2026-02-22 19:53:37.616608,1001,3.613,38.467835,-0.093959,0.0,1,1,synth_sev=0.364;risk=0.677
participant_19,3,day,Town10HD,Solid line crossing,pick_floor,0.551,angry,0.669,34.79,-17.499,2026-02-22 19:53:53.713921,1000,3.472,36.820869,16.97969,0.0,1,1,synth_sev=0.381;risk=0.670
participant_19,3,day,Town10HD,Harsh braking,pick_floor,0.561,angry,0.656,34.476,7.736,2026-02-22 19:53:55.256386,1001,5.015,-54.675035,29.362494,0.0,1,1,synth_sev=0.381;risk=0.670
participant_19,3,day,Town10HD,Red light violation,drink,0.703,angry,0.693,29.335,8.127,2026-02-22 19:54:13.662456,1000,1.816,83.486465,-4.382798,0.0,1,1,synth_sev=0.444;risk=0.755
participant_19,3,day,Town10HD,Harsh braking,drink,0.701,angry,0.689,34.416,1.731,2026-02-22 19:54:15.465590,1001,3.62,-21.07524,45.733482,0.0,1,1,synth_sev=0.444;risk=0.755
participant_19,3,day,Town10HD,Solid line crossing,reach_back,0.674,fear,0.723,27.147,11.018,2026-02-22 19:54:24.906096,1000,2.874,-5.998819,-12.372725,0.0,1,1,synth_sev=0.434;risk=0.717
participant_19,3,day,Town10HD,Stop sign violation,reach_back,0.68,fear,0.727,29.077,11.882,2026-02-22 19:54:26.523082,1001,4.491,-1.16206,29.956945,0.0,1,1,synth_sev=0.434;risk=0.717
participant_19,3,day,Town10HD,Solid line crossing,drink,0.658,sad,0.728,27.806,11.988,2026-02-22 19:54:41.689442,1000,1.738,-73.56736,-35.693283,0.0,1,1,synth_sev=0.429;risk=0.742
participant_19,3,day,Town10HD,Solid line crossing,drink,0.666,sad,0.728,29.534,9.639,2026-02-22 19:54:42.355096,1001,2.404,-65.504747,49.495541,0.0,1,1,synth_sev=0.429;risk=0.742
participant_19,3,day,Town10HD,Solid line crossing,pick_floor,0.62,angry,0.687,32.413,-14.239,2026-02-22 19:55:00.438069,1000,3.805,-31.009441,78.604073,0.0,1,1,synth_sev=0.355;risk=0.678
participant_19,3,day,Town10HD,Harsh braking,pick_floor,0.624,angry,0.692,27.792,2.149,2026-02-22 19:55:01.701710,1001,5.069,89.619767,-19.648502,0.0,1,1,synth_sev=0.355;risk=0.678
participant_19,3,day,Town10HD,Red light violation,drink,0.561,neutral,0.617,24.68,-3.16,2026-02-22 19:55:20.772221,1000,2.983,-31.101327,-41.28272,0.0,1,1,synth_sev=0.320;risk=0.656
participant_19,3,day,Town10HD,Solid line crossing,drink,0.579,neutral,0.633,31.06,4.422,2026-02-22 19:55:21.473266,1001,3.684,31.316249,25.842554,0.0,1,1,synth_sev=0.320;risk=0.656
participant_19,3,day,Town10HD,Harsh braking,phone_call,0.616,angry,0.665,28.474,-8.54,2026-02-22 19:55:42.484059,1000,1.474,-53.013241,4.298621,0.0,1,1,synth_sev=0.355;risk=0.672
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.629,angry,0.655,32.18,2.933,2026-02-22 19:55:44.781398,1001,3.771,7.742816,65.992325,0.0,1,1,synth_sev=0.355;risk=0.672
participant_19,3,day,Town10HD,Solid line crossing,drink,0.553,angry,0.682,29.595,-2.165,2026-02-22 19:56:03.650203,1000,7.728,16.346597,-58.979839,0.0,1,1,synth_sev=0.361;risk=0.670
participant_19,3,day,Town10HD,Stop sign violation,drink,0.556,angry,0.694,24.469,-15.769,2026-02-22 19:56:04.145063,1001,8.222,-71.546845,77.460921,0.0,1,1,synth_sev=0.361;risk=0.670
participant_19,3,day,Town10HD,Solid line crossing,pick_floor,0.59,sad,0.66,29.802,-0.373,2026-02-22 19:56:22.460790,1000,4.836,-31.089468,-52.622842,0.0,1,1,synth_sev=0.341;risk=0.644
participant_19,3,day,Town10HD,Red light violation,pick_floor,0.582,sad,0.656,36.348,13.415,2026-02-22 19:56:23.298313,1001,5.674,-96.256345,-99.695088,0.0,1,1,synth_sev=0.341;risk=0.644
participant_19,3,day,Town10HD,Red light violation,eat,0.593,angry,0.644,35.463,17.756,2026-02-22 19:56:37.558968,1000,3.524,53.155874,-3.341139,0.0,1,1,synth_sev=0.376;risk=0.669
participant_19,3,day,Town10HD,Stop sign violation,eat,0.592,angry,0.624,27.274,16.996,2026-02-22 19:56:38.866691,1001,4.832,-85.511971,-8.00557,0.0,1,1,synth_sev=0.376;risk=0.669
participant_19,3,day,Town10HD,Stop sign violation,pick_floor,0.582,angry,0.723,28.77,-12.019,2026-02-22 19:56:59.639475,1000,3.579,12.792515,-89.173302,0.0,1,1,synth_sev=0.401;risk=0.711
participant_19,3,day,Town10HD,Stop sign violation,pick_floor,0.583,angry,0.722,29.176,-12.247,2026-02-22 19:57:01.242334,1001,5.182,-29.148716,-70.749428,0.0,1,1,synth_sev=0.401;risk=0.711
participant_19,3,day,Town10HD,Red light violation,phone_call,0.62,fear,0.837,40.971,-10.484,2026-02-22 19:57:19.602657,1000,10.482,50.606512,-57.506057,0.0,1,1,synth_sev=0.517;risk=0.810
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.629,fear,0.837,33.33,0.761,2026-02-22 19:57:20.404185,1002,11.284,125.930103,-12.254056,0.0,1,1,synth_sev=0.517;risk=0.810
participant_19,3,day,Town10HD,Solid line crossing,phone_call,0.632,fear,0.829,34.084,-11.812,2026-02-22 19:57:21.958719,1001,12.838,-41.820023,-48.299478,0.0,1,1,synth_sev=0.517;risk=0.810
participant_19,3,day,Town10HD,Red light violation,pick_floor,0.584,sad,0.713,34.267,-11.23,2026-02-22 19:57:33.343201,1000,2.404,66.43673,65.329704,0.0,1,1,synth_sev=0.427;risk=0.720
participant_19,3,day,Town10HD,Harsh braking,pick_floor,0.581,sad,0.706,29.512,7.973,2026-02-22 19:57:35.045370,1001,4.107,58.710661,52.215335,0.0,1,1,synth_sev=0.427;risk=0.720
participant_19,3,day,Town10HD,Red light violation,reach_back,0.553,sad,0.63,39.397,-3.998,2026-02-22 19:57:47.816401,1000,3.409,63.782779,47.519478,0.0,1,1,synth_sev=0.295;risk=0.631
participant_19,3,day,Town10HD,Harsh braking,reach_back,0.563,sad,0.636,29.852,-4.654,2026-02-22 19:57:48.184815,1001,3.778,79.165142,5.187762,0.0,1,1,synth_sev=0.295;risk=0.631
participant_19,3,day,Town10HD,Solid line crossing,eat,0.522,angry,0.659,26.923,10.524,2026-02-22 19:58:10.220120,1000,4.894,65.10012,133.591804,0.0,1,1,synth_sev=0.355;risk=0.617
participant_19,3,day,Town10HD,Harsh braking,eat,0.514,angry,0.636,28.98,4.599,2026-02-22 19:58:11.877168,1001,6.551,-5.037842,14.539734,0.0,1,1,synth_sev=0.355;risk=0.617
participant_19,3,day,Town10HD,Harsh braking,eat,0.58,fear,0.711,31.973,3.617,2026-02-22 19:58:21.405910,1000,2.995,-30.29536,-76.760672,0.0,1,1,synth_sev=0.386;risk=0.685
participant_19,3,day,Town10HD,Harsh braking,eat,0.597,fear,0.69,32.057,-15.629,2026-02-22 19:58:23.183858,1001,4.773,90.23579,57.301261,0.0,1,1,synth_sev=0.386;risk=0.685
participant_19,3,day,Town10HD,Harsh braking,phone_call,0.65,neutral,0.634,27.325,4.787,2026-02-22 19:58:31.065379,1000,1.368,-45.990464,77.201719,0.0,1,1,synth_sev=0.266;risk=0.634
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.65,neutral,0.649,30.178,-4.024,2026-02-22 19:58:33.366428,1001,3.669,-10.548707,5.193866,0.0,1,1,synth_sev=0.266;risk=0.634
participant_19,3,day,Town10HD,Stop sign violation,phone_call,0.527,neutral,0.593,37.936,-4.57,2026-02-22 19:58:41.665246,1000,1.804,-19.370816,105.29207,0.0,1,1,synth_sev=0.298;risk=0.617
participant_19,3,day,Town10HD,Solid line crossing,phone_call,0.53,neutral,0.603,28.417,-3.166,2026-02-22 19:58:43.319607,1001,3.458,0.789371,-42.050365,0.0,1,1,synth_sev=0.298;risk=0.617
participant_19,3,day,Town10HD,Red light violation,pick_floor,0.56,sad,0.587,32.894,2.398,2026-02-22 19:59:03.363331,1000,1.84,16.093826,29.720507,0.0,1,1,synth_sev=0.245;risk=0.592
participant_19,3,day,Town10HD,Stop sign violation,reach_back,0.552,sad,0.714,31.227,1.167,2026-02-22 19:59:22.911484,1000,1.276,34.470057,28.767616,0.0,1,1,synth_sev=0.417;risk=0.699
participant_19,3,day,Town10HD,Solid line crossing,reach_back,0.558,sad,0.723,33.544,8.635,2026-02-22 19:59:25.367169,1001,3.731,-81.525354,11.724456,0.0,1,1,synth_sev=0.417;risk=0.699
participant_19,3,day,Town10HD,Red light violation,drink,0.557,neutral,0.62,32.541,0.754,2026-02-22 19:59:37.227319,1000,2.629,4.511106,27.139975,0.0,1,1,synth_sev=0.319;risk=0.610
participant_19,3,day,Town10HD,Red light violation,drink,0.544,neutral,0.614,21.644,-12.178,2026-02-22 19:59:39.776426,1001,5.178,7.189859,-3.879805,0.0,1,1,synth_sev=0.319;risk=0.610
participant_19,4,day,Town10HD,Solid line crossing,pick_floor,0.622,neutral,0.63,27.673,15.123,2026-02-22 20:15:27.585040,1001,3.381,33.347638,-8.757857,0.0,1,1,synth_sev=0.322;risk=0.634
participant_19,4,day,Town10HD,Stop sign violation,pick_floor,0.625,neutral,0.65,22.851,17.394,2026-02-22 20:15:27.633933,1000,3.43,32.125097,-31.567436,0.0,1,1,synth_sev=0.322;risk=0.634
participant_19,4,day,Town10HD,Solid line crossing,pick_floor,0.618,neutral,0.646,25.916,10.093,2026-02-22 20:15:45.203419,1000,5.516,-41.113592,70.22695,0.0,1,1,synth_sev=0.320;risk=0.642
participant_19,4,day,Town10HD,Stop sign violation,pick_floor,0.611,neutral,0.632,29.121,2.485,2026-02-22 20:15:45.619686,1001,5.933,7.615694,61.460758,0.0,1,1,synth_sev=0.320;risk=0.642
participant_19,4,day,Town10HD,Stop sign violation,drink,0.532,sad,0.624,32.134,15.426,2026-02-22 20:16:00.626317,1000,1.671,-19.735179,60.581925,0.0,1,1,synth_sev=0.295;risk=0.593
participant_19,4,day,Town10HD,Red light violation,eat,0.69,sad,0.747,35.053,-3.229,2026-02-22 20:16:23.505642,1000,8.689,-33.440293,84.04841,0.0,1,1,synth_sev=0.438;risk=0.763
participant_19,4,day,Town10HD,Stop sign violation,eat,0.704,sad,0.742,28.868,-15.329,2026-02-22 20:16:23.976997,1001,9.161,-15.213088,-13.886101,0.0,1,1,synth_sev=0.438;risk=0.763
participant_19,4,day,Town10HD,Solid line crossing,drink,0.699,fear,0.664,30.316,-15.56,2026-02-22 20:16:47.184275,1000,5.162,-22.006913,-11.892244,0.0,1,1,synth_sev=0.365;risk=0.691
participant_19,4,day,Town10HD,Red light violation,drink,0.695,fear,0.669,30.384,-15.559,2026-02-22 20:16:48.978913,1001,6.957,-70.926803,49.094723,0.0,1,1,synth_sev=0.365;risk=0.691
participant_19,4,day,Town10HD,Stop sign violation,eat,0.623,sad,0.661,20.187,4.718,2026-02-22 20:17:01.153368,1000,2.157,21.711214,-80.699218,0.0,1,1,synth_sev=0.341;risk=0.671
participant_19,4,day,Town10HD,Stop sign violation,eat,0.623,sad,0.661,34.217,7.286,2026-02-22 20:17:02.311860,1001,3.316,21.954445,111.813151,0.0,1,1,synth_sev=0.341;risk=0.671
participant_19,4,day,Town10HD,Red light violation,drink,0.596,sad,0.577,20.701,2.867,2026-02-22 20:17:08.903834,1000,2.079,-27.304477,-146.310614,0.0,1,1,synth_sev=0.240;risk=0.595
participant_19,4,day,Town10HD,Solid line crossing,pick_floor,0.619,fear,0.712,29.988,5.065,2026-02-22 20:17:29.922135,1000,1.662,64.545956,-34.607101,0.0,1,1,synth_sev=0.406;risk=0.713
participant_19,4,day,Town10HD,Harsh braking,pick_floor,0.605,fear,0.703,25.364,2.762,2026-02-22 20:17:30.863040,1001,2.603,-8.668547,-13.161149,0.0,1,1,synth_sev=0.406;risk=0.713
participant_19,4,day,Town10HD,Solid line crossing,eat,0.672,sad,0.703,34.227,0.452,2026-02-22 20:17:44.121805,1000,1.791,24.18152,50.984307,0.0,1,1,synth_sev=0.445;risk=0.727
participant_19,4,day,Town10HD,Red light violation,eat,0.685,sad,0.716,27.044,-18.492,2026-02-22 20:17:44.260504,1001,1.929,-33.713711,88.056571,0.0,1,1,synth_sev=0.445;risk=0.727
participant_19,4,day,Town10HD,Solid line crossing,eat,0.616,fear,0.658,28.434,-13.861,2026-02-22 20:18:13.211247,1000,9.648,-21.929723,-48.301583,0.0,1,1,synth_sev=0.355;risk=0.673
participant_19,4,day,Town10HD,Stop sign violation,eat,0.618,fear,0.646,34.752,19.33,2026-02-22 20:18:13.985085,1001,10.422,88.661993,5.394123,0.0,1,1,synth_sev=0.355;risk=0.673
participant_19,4,day,Town10HD,Red light violation,phone_call,0.664,fear,0.704,31.272,-3.535,2026-02-22 20:18:37.081202,1000,3.409,63.655378,-12.651498,0.0,1,1,synth_sev=0.440;risk=0.758
participant_19,4,day,Town10HD,Red light violation,phone_call,0.671,fear,0.684,28.314,18.494,2026-02-22 20:18:37.206089,1001,3.534,-33.069931,75.42042,0.0,1,1,synth_sev=0.440;risk=0.758
participant_19,4,day,Town10HD,Harsh braking,reach_back,0.591,neutral,0.602,28.999,-6.5,2026-02-22 20:18:50.067034,1000,2.873,-26.626427,-42.524487,0.0,1,1,synth_sev=0.264;risk=0.597
participant_19,4,day,Town10HD,Stop sign violation,pick_floor,0.576,sad,0.653,20.195,-3.028,2026-02-22 20:19:01.126866,1000,3.089,37.845018,-75.651132,0.0,1,1,synth_sev=0.293;risk=0.637
participant_19,4,day,Town10HD,Stop sign violation,pick_floor,0.582,sad,0.661,29.366,12.011,2026-02-22 20:19:02.685480,1001,4.648,73.197344,-23.813238,0.0,1,1,synth_sev=0.293;risk=0.637
participant_19,4,day,Town10HD,Red light violation,pick_floor,0.612,fear,0.603,36.811,3.555,2026-02-22 20:19:19.171308,1000,2.097,-35.323205,3.773152,0.0,1,1,synth_sev=0.362;risk=0.660
participant_19,4,day,Town10HD,Harsh braking,pick_floor,0.611,fear,0.601,24.062,-4.26,2026-02-22 20:19:21.695594,1001,4.621,42.115852,15.894555,0.0,1,1,synth_sev=0.362;risk=0.660
participant_19,4,day,Town10HD,Harsh braking,drink,0.536,neutral,0.587,27.786,-14.616,2026-02-22 20:19:32.392550,1000,1.8,89.516658,-97.32845,0.0,1,1,synth_sev=0.318;risk=0.603
participant_19,4,day,Town10HD,Red light violation,drink,0.539,neutral,0.609,30.002,-19.611,2026-02-22 20:19:32.694845,1001,2.102,-26.983959,47.051891,0.0,1,1,synth_sev=0.318;risk=0.603
participant_19,4,day,Town10HD,Harsh braking,reach_back,0.526,sad,0.693,32.694,1.084,2026-02-22 20:19:52.764311,1000,1.11,-48.856088,-36.820737,0.0,1,1,synth_sev=0.342;risk=0.662
participant_19,4,day,Town10HD,Solid line crossing,reach_back,0.528,sad,0.702,34.481,-2.985,2026-02-22 20:19:55.253097,1001,3.598,60.677083,27.742924,0.0,1,1,synth_sev=0.342;risk=0.662
participant_19,4,day,Town10HD,Red light violation,eat,0.667,fear,0.684,28.218,-30.295,2026-02-22 20:20:04.489896,1000,1.694,-33.793967,6.353292,0.0,1,1,synth_sev=0.353;risk=0.688
participant_19,4,day,Town10HD,Stop sign violation,eat,0.662,fear,0.698,31.677,5.774,2026-02-22 20:20:06.739114,1001,3.943,-108.114223,-11.937046,0.0,1,1,synth_sev=0.353;risk=0.688
participant_19,4,day,Town10HD,Solid line crossing,pick_floor,0.626,angry,0.736,26.074,-4.143,2026-02-22 20:20:14.466823,1000,1.112,40.539456,76.872568,0.0,1,1,synth_sev=0.431;risk=0.740
participant_19,4,day,Town10HD,Solid line crossing,pick_floor,0.634,angry,0.745,26.658,0.629,2026-02-22 20:20:17.143236,1001,3.789,-62.028597,22.579848,0.0,1,1,synth_sev=0.431;risk=0.740
participant_19,4,day,Town10HD,Red light violation,reach_back,0.552,fear,0.673,35.12,-7.571,2026-02-22 20:20:31.762073,1000,2.771,-22.394902,35.785202,0.0,1,1,synth_sev=0.390;risk=0.677
participant_19,4,day,Town10HD,Harsh braking,reach_back,0.556,fear,0.672,33.305,-14.568,2026-02-22 20:20:33.839738,1001,4.849,10.002956,-43.561986,0.0,1,1,synth_sev=0.390;risk=0.677
participant_19,4,day,Town10HD,Stop sign violation,drink,0.593,sad,0.665,25.413,-1.218,2026-02-22 20:20:48.407794,1000,3.44,-5.558089,-2.607151,0.0,1,1,synth_sev=0.332;risk=0.676
participant_19,4,day,Town10HD,Red light violation,drink,0.595,sad,0.679,22.562,6.968,2026-02-22 20:20:49.024633,1001,4.056,-6.779993,-41.291732,0.0,1,1,synth_sev=0.332;risk=0.676
participant_19,4,day,Town10HD,Red light violation,drink,0.598,neutral,0.656,33.69,5.639,2026-02-22 20:21:00.026830,1000,3.17,26.83787,-10.275509,0.0,1,1,synth_sev=0.321;risk=0.664
participant_19,4,day,Town10HD,Red light violation,drink,0.599,neutral,0.666,34.677,5.942,2026-02-22 20:21:01.002654,1001,4.146,-30.556603,-17.549579,0.0,1,1,synth_sev=0.321;risk=0.664
participant_19,4,day,Town10HD,Harsh braking,reach_back,0.631,sad,0.741,32.667,-2.372,2026-02-22 20:21:19.463218,1000,3.383,-22.449183,-84.85435,0.0,1,1,synth_sev=0.402;risk=0.710
participant_19,4,day,Town10HD,Solid line crossing,reach_back,0.63,sad,0.752,29.454,-3.464,2026-02-22 20:21:20.985698,1001,4.905,-5.698396,73.013888,0.0,1,1,synth_sev=0.402;risk=0.710
participant_19,4,day,Town10HD,Stop sign violation,drink,0.669,sad,0.661,31.816,-3.555,2026-02-22 20:21:41.882850,1000,2.417,-30.616983,-59.777564,0.0,1,1,synth_sev=0.357;risk=0.671
participant_19,4,day,Town10HD,Solid line crossing,drink,0.666,sad,0.647,30.798,-15.139,2026-02-22 20:21:43.345320,1001,3.88,-28.550151,67.953348,0.0,1,1,synth_sev=0.357;risk=0.671
participant_19,4,day,Town10HD,Stop sign violation,phone_call,0.602,fear,0.717,35.397,-1.446,2026-02-22 20:22:02.734636,1000,7.248,33.955432,-3.724521,0.0,1,1,synth_sev=0.390;risk=0.701
participant_19,4,day,Town10HD,Red light violation,phone_call,0.597,fear,0.718,33.8,-5.27,2026-02-22 20:22:03.082256,1001,7.596,57.951928,-49.506925,0.0,1,1,synth_sev=0.390;risk=0.701
participant_19,4,day,Town10HD,Harsh braking,eat,0.651,angry,0.716,30.259,-3.097,2026-02-22 20:22:35.022880,1000,14.281,-57.879728,24.95102,0.0,1,1,synth_sev=0.425;risk=0.707
participant_19,4,day,Town10HD,Red light violation,eat,0.635,angry,0.719,30.302,11.082,2026-02-22 20:22:35.736612,1001,14.995,-42.179703,-61.083308,0.0,1,1,synth_sev=0.425;risk=0.707
